crop_season_winter,species_mix_barley_lupin,species_mix_barley_pea,species_mix_wheat_aestivum_lentil,species_mix_wheat_aestivum_pea,species_mix_wheat_turgidum_chickpea,species_mix_wheat_turgidum_fababean,species_mix_wheat_turgidum_pea,density_factor_0.15_1,density_factor_0.17_1,density_factor_0.17_1.3,density_factor_0.33_0.5,density_factor_0.33_0.66,density_factor_0.33_0.7,density_factor_0.33_1,density_factor_0.33_1.3,density_factor_0.3_0.7,density_factor_0.5_0.5,density_factor_0.5_1,density_factor_0.67_0.5,density_factor_0.67_1,density_factor_0.7_0.3,density_factor_0.7_0.5,cultivar_mix_apache_lucy,cultivar_mix_cezanne_balltrap,cultivar_mix_cezanne_dove,cultivar_mix_cezanne_isard,cultivar_mix_cezanne_lucy,cultivar_mix_isildur_dukat,cultivar_mix_isildur_frilene,cultivar_mix_isildur_lucy,cultivar_mix_isildur_partner,cultivar_mix_l1823_aoph10,cultivar_mix_l1823_castel,cultivar_mix_l1823_diver,cultivar_mix_l1823_elmo,cultivar_mix_l1823_geronimo,cultivar_mix_l1823_irena,cultivar_mix_l1823_isard,cultivar_mix_l1823_kazar,cultivar_mix_l1823_lucy,cultivar_mix_l1823_nordica,cultivar_mix_lysiba_agadir,cultivar_mix_lysiba_bohatyr,cultivar_mix_lysiba_columbo,cultivar_mix_lysiba_prima,cultivar_mix_nefer_aoph10,cultivar_mix_nefer_castel,cultivar_mix_nefer_geronimo,cultivar_mix_nefer_irena,cultivar_mix_nefer_lucy,cultivar_mix_neodur_lucy,cultivar_mix_orjaune_lucy,cultivar_mix_otira_agadir,cultivar_mix_otira_bohatyr,cultivar_mix_otira_columbo,cultivar_mix_otira_prima,cultivar_mix_scarlett_baccara,cultivar_mix_sculptur_aoph10,cultivar_mix_sculptur_castel,cultivar_mix_sculptur_diver,cultivar_mix_sculptur_geronimo,cultivar_mix_sculptur_irena,cultivar_mix_sculptur_isard,cultivar_mix_sculptur_kazar,cultivar_mix_sculptur_lucy,cultivar_mix_sculptur_nordica,cultivar_mix_togano_anicia,cultivar_mix_togano_beluga,cultivar_mix_togano_flora,cultivar_mix_togano_rosana,cultivar_mix_valbona_anicia,cultivar_mix_valbona_beluga,cultivar_mix_valbona_flora,cultivar_mix_valbona_rosana,mixing_pattern_within_row,mixture_design_substitutive,pest_control_yes,density_category_low,density_category_medium-high,density_category_medium-low,swc_category_low,swc_category_medium-high,swc_category_medium-low,gdd_category_low,gdd_category_medium-high,gdd_category_medium-low,precip_category_low,precip_category_medium-high,precip_category_medium-low,plant_density,density_relative,n_amount,interrow,irrigation_amount,p_amount,plot_long,soil_awc,soil_clay,soil_sand,soil_silt,soil_ph,nitrogen_residual,heat_stress_days,total_precipitation,total_solar_radiation,high_humidity_days,growing_days,density_error,density_n_ratio,crowding,soil_water_capacity,GDD,stress_index
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,82.82828282828284,0.17,0.0,0.165,0.0,0.0,1.502459,291.5,0.245307968437062,0.527927226543287,0.226764805019651,7.9,20.0,83.0,1524.77,10345.18,293.0,120.0,7.828282828282838,0.0,0.0,-0.5210546484649512,1393.206566347469,0.6209699904615159
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,216.16161616161617,0.5,0.0,0.165,0.0,0.0,1.496384,294.0,0.24,0.54,0.22,7.9,31.227477029670656,63.0,1547.32,10355.98,281.0,129.0,-8.838383838383834,0.0,0.0,-0.524,1504.2133356164384,0.5164869029275809
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,66.3398692788889,0.66,45.0,0.17,0.0,0.0,1.15,291.5,0.21,0.07,0.72,7.31,19.0,21.0,1272.91,9058.69,382.0,256.0,14.339869278888898,1.4742193173086422,1.0,-0.3739999999999999,2190.395616438356,0.3942989214175655
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,303.7037037037037,1.0,0.0,0.165,0.0,0.0,1.502459,291.5,0.245307968437062,0.527927226543287,0.226764805019651,7.9,20.0,83.0,1524.77,10345.18,293.0,120.0,3.7037037037036953,0.0,0.0,-0.5210546484649512,1393.206566347469,0.6209699904615159
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,135.35353535353534,0.33,0.0,0.165,0.0,0.0,1.496384,294.0,0.24,0.54,0.22,7.9,31.227477029670656,63.0,1547.32,10355.98,281.0,123.0,-14.646464646464665,0.0,0.0,-0.524,1434.2499246575342,0.5164869029275809
1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,112.13991769547332,0.5,0.0,0.162,83.0,0.0,1.507868,291.5,0.28,0.4,0.32,8.3,53.0,74.0,1389.46,10314.86,289.0,209.0,-37.860082304526685,0.0,0.0,-0.532,2429.533383561644,0.5750311835057598
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,298.989898989899,1.0,0.0,0.165,0.0,0.0,1.502459,291.5,0.245307968437062,0.527927226543287,0.226764805019651,7.9,20.0,83.0,1524.77,10345.18,293.0,120.0,-1.010101010100982,0.0,0.0,-0.5210546484649512,1393.206566347469,0.6209699904615159
1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13.031550068587103,0.5,0.0,0.162,0.0,0.0,1.502459,230.0,0.3,0.4,0.3,8.1,41.0,81.0,1674.71,10126.02,338.0,247.0,1.0315500685871033,0.0,0.0,-0.51,2880.709302325581,0.6461149020471055
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,99.0,0.5,0.0,0.128,0.0,0.0,9.133333,291.5,0.04,1.0,0.04,5.5,71.0,0.0,1791.72,7156.62,649.0,136.0,-51.0,0.0,0.0,0.182,704.6132054794523,0.5
1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,14.917695473251028,0.5,80.0,0.162,0.0,66.0,1.503131,291.5,0.2154873164218958,0.6164052968308288,0.5229416844123437,7.393333333333333,35.0,75.0,1538.94,10190.42,336.0,237.0,-0.0823045267489721,0.1864711934156378,0.0,-0.3668736568745356,2715.5995684931504,0.6160026414263702
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,117.739898989899,0.5,45.0,0.175,0.0,0.0,-0.962133,291.5,0.164,0.261,0.575,6.3,64.5,11.0,1636.91,9026.1,500.0,241.0,-12.260101010100996,2.6164421997755336,0.0,0.3142,2317.0895479452056,0.4375889647076088
1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,11.659807956104252,0.5,140.0,0.162,0.0,66.0,1.503131,291.5,0.2154873164218958,0.6164052968308288,0.5229416844123437,7.393333333333333,35.0,75.0,1538.94,10190.42,336.0,237.0,-3.3401920438957475,0.0832843425436018,0.0,-0.3668736568745356,2715.5995684931504,0.6160026414263702
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,18.0,0.5,0.0,0.128,0.0,0.0,9.133333,291.5,0.04,1.0,0.04,5.5,41.0,0.0,1641.86,6893.25,630.0,112.0,-2.0,0.0,0.0,0.182,640.5787140902871,0.485362095531587
1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,12.139917695473253,0.5,0.0,0.162,0.0,0.0,1.501086,259.0,0.39,0.2,0.41,7.0,36.0,93.0,1301.25,10380.84,273.0,232.0,0.1399176954732528,0.0,0.0,0.349,2799.632229822161,0.6531807175874973
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,93.0,0.5,0.0,0.128,0.0,0.0,9.133333,291.5,0.04,1.0,0.04,5.5,41.0,0.0,1641.86,6893.25,630.0,112.0,-57.0,0.0,0.0,0.182,640.5787140902871,0.485362095531587
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,143.43434343434333,0.33,0.0,0.165,0.0,0.0,1.502459,291.5,0.245307968437062,0.527927226543287,0.226764805019651,7.9,20.0,83.0,1524.77,10345.18,293.0,120.0,-6.565656565656667,0.0,0.0,-0.5210546484649512,1393.206566347469,0.6209699904615159
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,93.75,0.5,0.0,0.175,0.0,0.0,1.15,291.5,0.25,0.08,0.67,7.31,41.0,22.0,1311.15,8763.59,429.0,251.0,-31.25,0.0,0.0,-0.372,2505.120779753762,0.435270379338176
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,66.66666666666667,0.17,0.0,0.165,0.0,0.0,1.496384,294.0,0.24,0.54,0.22,7.9,31.227477029670656,63.0,1547.32,10355.98,281.0,123.0,-8.333333333333329,0.0,0.0,-0.524,1434.2499246575342,0.5164869029275809
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,27.0,0.5,0.0,0.128,0.0,0.0,9.133333,291.5,0.04,1.0,0.04,5.5,71.0,0.0,1791.72,7156.62,649.0,136.0,7.0,0.0,1.0,0.182,704.6132054794523,0.5
1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,24.69135802469136,1.0,60.0,0.162,0.0,66.0,1.503131,291.5,0.2154873164218958,0.6164052968308288,0.5229416844123437,7.393333333333333,35.0,75.0,1538.94,10190.42,336.0,237.0,-5.308641975308639,0.411522633744856,0.0,-0.3668736568745356,2715.5995684931504,0.6160026414263702
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,83.16498316498317,0.17,0.0,0.165,0.0,0.0,1.502459,291.5,0.245307968437062,0.527927226543287,0.226764805019651,7.9,20.0,83.0,1524.77,10345.18,293.0,120.0,8.16498316498317,0.0,0.0,-0.5210546484649512,1393.206566347469,0.6209699904615159
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,35.0,0.5,0.0,0.128,0.0,0.0,9.133333,291.5,0.04,1.0,0.04,5.5,71.0,0.0,1590.93,7518.01,624.0,130.0,-10.0,0.0,0.0,0.182,705.51,0.4807395993836671
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,131.986531986532,0.33,0.0,0.165,0.0,0.0,1.502459,291.5,0.245307968437062,0.527927226543287,0.226764805019651,7.9,20.0,83.0,1524.77,10345.18,293.0,120.0,-18.013468013468014,0.0,0.0,-0.5210546484649512,1393.206566347469,0.6209699904615159
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,198.65319865319867,0.5,0.0,0.165,0.0,0.0,1.502459,291.5,0.245307968437062,0.527927226543287,0.226764805019651,7.9,20.0,83.0,1524.77,10345.18,293.0,120.0,-26.34680134680133,0.0,0.0,-0.5210546484649512,1393.206566347469,0.6209699904615159
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,37.0,0.5,0.0,0.128,0.0,0.0,12.3,291.5,0.08,0.61,0.32,6.8,41.0,0.0,1447.72,7551.07,587.0,110.0,-8.0,0.0,0.0,0.2395,594.4883036935706,0.4522342064714946
